latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,32.0,-14400,America/New_York,GMT-4

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa)
2023-02-27T01:00,-0.2,70,0.00,0.00,0.00,0,0,11.3,329,18.0,1007.8
2023-02-27T02:00,-0.3,70,0.00,0.00,0.00,0,7,12.0,321,19.8,1008.4
2023-02-27T03:00,-0.4,70,0.00,0.00,0.00,0,0,11.7,313,19.4,1008.8
2023-02-27T04:00,-0.4,68,0.00,0.00,0.00,0,0,13.5,304,22.0,1009.5
2023-02-27T05:00,-0.9,67,0.00,0.00,0.00,0,0,13.9,307,23.0,1010.4
2023-02-27T06:00,-1.5,68,0.00,0.00,0.00,0,0,12.8,320,23.0,1011.0
2023-02-27T07:00,-2.2,72,0.00,0.00,0.00,0,13,10.5,329,21.2,1011.9
2023-02-27T08:00,-0.7,73,0.00,0.00,0.00,2,55,9.3,324,17.6,1012.0
2023-02-27T09:00,0.3,68,0.00,0.00,0.00,2,73,9.0,337,17.3,1012.9
2023-02-27T10:00,1.7,63,0.00,0.00,0.00,3,85,6.4,16,17.6,1013.3
2023-02-27T11:00,2.8,60,0.00,0.00,0.00,2,76,6.2,80,17.3,1013.0
2023-02-27T12:00,3.8,55,0.00,0.00,0.00,3,85,4.5,104,17.6,1012.9
2023-02-27T13:00,4.7,52,0.00,0.00,0.00,3,100,4.6,135,16.6,1012.0
2023-02-27T14:00,4.9,53,0.00,0.00,0.00,3,100,8.4,155,20.9,1010.9
2023-02-27T15:00,4.9,54,0.00,0.00,0.00,3,82,12.0,159,25.2,1010.3
2023-02-27T16:00,4.7,52,0.00,0.00,0.00,3,100,16.2,159,30.2,1009.6
2023-02-27T17:00,3.8,52,0.00,0.00,0.00,3,100,17.3,144,31.7,1009.0
2023-02-27T18:00,3.0,56,0.00,0.00,0.00,3,100,20.4,131,34.2,1008.0
2023-02-27T19:00,2.6,57,0.00,0.00,0.00,3,100,21.8,124,35.3,1007.2
2023-02-27T20:00,2.2,64,0.40,0.00,0.28,73,100,22.3,111,36.4,1006.6
2023-02-27T21:00,1.9,74,0.60,0.00,0.42,73,100,17.0,111,38.5,1006.5
2023-02-27T22:00,1.6,81,1.00,0.00,0.70,73,100,21.7,114,39.2,1006.0
2023-02-27T23:00,1.5,89,1.80,0.10,1.19,75,100,23.7,110,39.2,1004.5
2023-02-28T00:00,1.2,96,1.50,0.10,0.98,75,100,23.4,104,42.1,1002.2
2023-02-28T01:00,1.1,99,1.80,0.30,1.05,75,100,24.8,91,38.2,1000.3
2023-02-28T02:00,1.2,100,2.40,0.40,1.40,75,100,22.3,80,37.8,999.6
2023-02-28T03:00,1.0,99,2.30,0.40,1.33,75,100,21.7,71,35.6,998.4
2023-02-28T04:00,0.8,99,2.00,0.20,1.26,75,100,20.8,56,32.8,997.5
2023-02-28T05:00,0.9,96,1.00,0.10,0.63,73,100,20.0,60,33.8,998.0
2023-02-28T06:00,1.0,94,0.30,0.10,0.14,71,100,19.3,57,33.5,998.6
2023-02-28T07:00,1.1,93,0.20,0.20,0.00,51,100,20.8,60,33.1,999.3
2023-02-28T08:00,0.1,93,0.10,0.10,0.00,51,100,19.3,27,35.3,1000.5
2023-02-28T09:00,0.1,91,0.10,0.00,0.07,71,100,18.9,42,32.0,1001.3
2023-02-28T10:00,0.6,91,0.10,0.00,0.07,71,100,18.0,53,31.3,1002.0
2023-02-28T11:00,1.0,91,0.20,0.00,0.14,71,100,14.3,47,29.5,1002.5
2023-02-28T12:00,1.2,93,0.40,0.10,0.21,73,100,12.0,41,24.1,1002.7
2023-02-28T13:00,1.7,93,0.20,0.20,0.00,51,100,10.0,38,20.5,1003.1
2023-02-28T14:00,1.8,94,0.10,0.10,0.00,51,100,7.8,22,17.6,1003.5
2023-02-28T15:00,1.8,95,0.20,0.20,0.00,51,100,7.6,357,14.0,1004.1
2023-02-28T16:00,1.6,95,0.10,0.10,0.00,51,100,8.7,336,15.5,1005.3
2023-02-28T17:00,2.2,91,0.10,0.10,0.00,51,100,8.3,342,17.6,1006.0
2023-02-28T18:00,1.6,94,0.00,0.00,0.00,3,100,4.8,347,15.1,1007.2
2023-02-28T19:00,1.4,94,0.00,0.00,0.00,1,27,5.5,328,9.0,1008.4
2023-02-28T20:00,1.8,93,0.00,0.00,0.00,0,6,5.0,291,11.9,1010.3
2023-02-28T21:00,-0.6,95,0.00,0.00,0.00,0,19,10.2,293,13.0,1010.9
2023-02-28T22:00,-0.2,93,0.00,0.00,0.00,0,0,7.7,307,13.7,1011.7
2023-02-28T23:00,-0.3,92,0.00,0.00,0.00,0,0,8.7,315,14.0,1012.2
2023-03-01T00:00,-0.6,91,0.00,0.00,0.00,2,62,9.2,312,14.8,1013.1
2023-03-01T01:00,-0.4,88,0.00,0.00,0.00,1,37,10.7,310,16.6,1014.1
2023-03-01T02:00,-0.4,86,0.00,0.00,0.00,0,14,12.5,303,19.4,1014.9
2023-03-01T03:00,-0.9,85,0.00,0.00,0.00,1,35,14.0,312,22.0,1015.3
2023-03-01T04:00,-1.5,85,0.00,0.00,0.00,1,31,14.1,328,23.0,1015.5
2023-03-01T05:00,-2.0,85,0.00,0.00,0.00,2,77,12.0,339,22.7,1016.0
2023-03-01T06:00,-2.3,86,0.00,0.00,0.00,3,98,10.1,354,19.8,1016.6
2023-03-01T07:00,-2.5,87,0.00,0.00,0.00,3,93,10.3,12,16.6,1016.5
2023-03-01T08:00,-1.7,88,0.00,0.00,0.00,3,85,10.8,15,18.7,1017.0
2023-03-01T09:00,-0.2,85,0.00,0.00,0.00,1,39,10.3,25,19.1,1017.2
2023-03-01T10:00,1.5,83,0.00,0.00,0.00,0,3,2.9,353,18.7,1017.6
2023-03-01T11:00,3.3,73,0.00,0.00,0.00,0,11,0.8,117,12.6,1017.8
2023-03-01T12:00,5.0,64,0.00,0.00,0.00,0,8,6.1,177,16.9,1017.3
2023-03-01T13:00,5.8,59,0.00,0.00,0.00,3,88,11.6,173,25.2,1016.7
2023-03-01T14:00,5.4,57,0.00,0.00,0.00,1,45,17.3,159,31.7,1015.9
2023-03-01T15:00,5.6,59,0.60,0.10,0.35,73,93,20.6,151,37.1,1015.0
2023-03-01T16:00,5.2,67,0.00,0.00,0.00,2,73,22.0,142,37.8,1014.1
2023-03-01T17:00,4.8,72,0.80,0.10,0.49,73,73,21.1,143,40.0,1013.4
2023-03-01T18:00,4.2,82,1.80,0.50,0.91,75,35,18.7,128,43.2,1013.2
2023-03-01T19:00,3.4,88,0.00,0.00,0.00,1,22,15.1,118,29.9,1013.0
2023-03-01T20:00,3.4,91,0.00,0.00,0.00,0,4,11.0,122,24.1,1013.1
2023-03-01T21:00,3.8,91,0.00,0.00,0.00,3,100,12.4,116,18.7,1012.1
2023-03-01T22:00,4.0,91,0.10,0.10,0.00,51,100,12.1,102,20.2,1011.4
2023-03-01T23:00,4.0,91,0.10,0.10,0.00,51,100,11.9,85,19.4,1010.6
2023-03-02T00:00,3.8,93,0.10,0.10,0.00,51,100,11.6,68,18.0,1009.6
2023-03-02T01:00,3.8,95,0.00,0.00,0.00,3,100,11.2,57,17.6,1008.2
2023-03-02T02:00,3.9,95,0.00,0.00,0.00,3,100,11.8,50,18.0,1006.7
2023-03-02T03:00,4.0,96,0.00,0.00,0.00,3,100,9.2,39,18.4,1005.4
2023-03-02T04:00,3.8,98,0.00,0.00,0.00,3,100,7.3,11,13.7,1004.1
2023-03-02T05:00,3.7,98,0.00,0.00,0.00,3,100,9.0,5,13.7,1003.7
2023-03-02T06:00,3.5,99,0.00,0.00,0.00,3,100,10.4,360,16.9,1002.6
2023-03-02T07:00,3.4,99,0.00,0.00,0.00,3,100,9.0,358,15.8,1002.0
2023-03-02T08:00,2.2,99,0.80,0.80,0.00,53,100,3.8,49,14.8,1002.5
2023-03-02T09:00,3.1,99,0.50,0.50,0.00,53,100,5.4,160,11.9,1000.8
2023-03-02T10:00,4.3,95,0.10,0.10,0.00,51,100,9.5,295,16.2,1001.3
2023-03-02T11:00,6.1,91,0.00,0.00,0.00,3,94,7.6,267,18.0,1000.7
2023-03-02T12:00,8.6,85,0.00,0.00,0.00,3,100,12.2,272,24.5,1000.1
2023-03-02T13:00,10.6,79,0.00,0.00,0.00,3,100,16.3,288,28.8,999.4
2023-03-02T14:00,12.4,70,0.00,0.00,0.00,3,100,22.2,299,40.0,999.5
2023-03-02T15:00,13.8,59,0.00,0.00,0.00,3,100,19.3,291,36.7,999.4
2023-03-02T16:00,13.6,48,0.00,0.00,0.00,3,100,22.5,309,36.7,999.8
2023-03-02T17:00,12.6,49,0.00,0.00,0.00,3,100,22.7,313,37.4,1000.7
2023-03-02T18:00,10.8,52,0.00,0.00,0.00,3,100,19.1,317,36.4,1002.1
2023-03-02T19:00,8.7,56,0.00,0.00,0.00,3,100,14.8,331,30.2,1003.3
2023-03-02T20:00,6.8,59,0.00,0.00,0.00,3,100,16.7,341,25.2,1004.2
2023-03-02T21:00,6.8,60,0.00,0.00,0.00,3,100,17.9,338,28.1,1005.4
2023-03-02T22:00,6.7,58,0.00,0.00,0.00,3,100,21.2,342,33.5,1006.2
2023-03-02T23:00,5.9,62,0.00,0.00,0.00,3,100,23.2,348,37.1,1006.7
2023-03-03T00:00,4.4,66,0.00,0.00,0.00,0,0,22.6,343,37.1,1007.8
2023-03-03T01:00,2.8,69,0.00,0.00,0.00,0,0,20.1,339,36.4,1008.7
2023-03-03T02:00,1.8,72,0.00,0.00,0.00,2,62,18.3,338,32.4,1009.4
2023-03-03T03:00,0.9,75,0.00,0.00,0.00,2,73,11.8,333,29.2,1010.0
2023-03-03T04:00,-0.2,82,0.00,0.00,0.00,1,29,6.9,317,19.1,1011.0
2023-03-03T05:00,-0.9,86,0.00,0.00,0.00,3,97,6.4,286,11.2,1012.2
2023-03-03T06:00,-0.9,87,0.00,0.00,0.00,3,99,7.4,293,12.2,1013.1
2023-03-03T07:00,-1.5,90,0.00,0.00,0.00,3,98,6.1,320,12.2,1013.5
2023-03-03T08:00,0.1,86,0.00,0.00,0.00,3,100,6.5,341,11.5,1013.6
2023-03-03T09:00,2.2,72,0.00,0.00,0.00,3,90,5.8,360,12.6,1014.8
2023-03-03T10:00,3.9,63,0.00,0.00,0.00,3,100,4.9,17,15.8,1014.9
2023-03-03T11:00,4.8,55,0.00,0.00,0.00,3,100,4.6,45,14.8,1015.9
2023-03-03T12:00,6.1,52,0.00,0.00,0.00,3,100,8.4,65,20.2,1015.7
2023-03-03T13:00,6.7,50,0.00,0.00,0.00,3,100,11.5,70,23.8,1015.1
2023-03-03T14:00,7.5,47,0.00,0.00,0.00,3,100,12.4,82,26.6,1013.6
2023-03-03T15:00,7.2,50,0.00,0.00,0.00,3,100,11.7,137,25.6,1013.4
2023-03-03T16:00,5.8,58,0.00,0.00,0.00,3,100,15.5,152,27.4,1012.9
2023-03-03T17:00,4.8,56,0.00,0.00,0.00,3,100,17.3,144,28.8,1012.3
2023-03-03T18:00,4.4,62,0.00,0.00,0.00,3,100,19.1,134,31.7,1011.5
2023-03-03T19:00,3.9,70,0.10,0.10,0.00,51,100,22.7,119,36.0,1010.4
2023-03-03T20:00,4.0,75,0.10,0.10,0.00,51,100,17.8,97,38.5,1009.8
2023-03-03T21:00,3.2,92,0.60,0.60,0.00,53,100,24.4,99,40.3,1008.0
2023-03-03T22:00,3.9,92,1.30,1.30,0.00,61,100,24.3,97,40.3,1006.3
2023-03-03T23:00,4.7,94,0.70,0.70,0.00,53,100,30.4,100,49.0,1003.8
2023-03-04T00:00,5.2,94,1.60,1.60,0.00,61,100,35.3,99,57.2,1000.8
2023-03-04T01:00,5.6,93,4.00,4.00,0.00,63,100,38.4,97,65.9,997.8
2023-03-04T02:00,5.9,94,5.70,5.70,0.00,63,100,36.1,93,68.8,995.9
2023-03-04T03:00,6.6,93,14.60,14.60,0.00,65,100,24.5,73,64.4,992.3
2023-03-04T04:00,7.2,95,13.10,13.10,0.00,65,100,27.4,65,46.4,989.4
2023-03-04T05:00,6.4,96,2.00,2.00,0.00,61,100,31.8,57,51.5,986.4
2023-03-04T06:00,5.6,97,0.30,0.30,0.00,51,100,24.3,58,51.1,985.8
2023-03-04T07:00,4.9,96,0.10,0.10,0.00,51,100,12.8,16,38.5,986.6
2023-03-04T08:00,4.1,92,0.00,0.00,0.00,3,100,20.8,337,33.5,990.4
2023-03-04T09:00,4.2,91,0.30,0.30,0.00,51,100,18.3,328,33.8,992.1
2023-03-04T10:00,4.2,91,0.10,0.10,0.00,51,100,17.4,330,30.2,993.2
2023-03-04T11:00,4.7,87,0.00,0.00,0.00,3,99,16.6,333,31.7,994.1
2023-03-04T12:00,6.2,77,0.00,0.00,0.00,3,100,16.3,325,33.1,995.2
2023-03-04T13:00,6.7,76,0.00,0.00,0.00,3,100,16.6,319,31.0,996.4
2023-03-04T14:00,6.9,74,0.00,0.00,0.00,3,100,17.8,342,32.0,997.6
2023-03-04T15:00,6.6,71,0.00,0.00,0.00,3,100,17.5,351,31.7,999.2
2023-03-04T16:00,6.3,69,0.00,0.00,0.00,3,100,17.3,355,31.0,1000.9
2023-03-04T17:00,6.3,68,0.00,0.00,0.00,3,93,16.5,344,30.2,1002.8
2023-03-04T18:00,6.1,69,0.00,0.00,0.00,3,92,16.9,333,29.5,1004.7
2023-03-04T19:00,5.1,72,0.00,0.00,0.00,2,69,15.4,344,27.7,1006.1
2023-03-04T20:00,4.4,76,0.00,0.00,0.00,2,51,9.8,336,24.5,1007.6
2023-03-04T21:00,3.2,82,0.00,0.00,0.00,3,99,9.4,320,15.8,1009.2
2023-03-04T22:00,3.6,77,0.00,0.00,0.00,3,100,12.3,310,19.1,1010.7
2023-03-04T23:00,3.3,75,0.00,0.00,0.00,3,100,16.4,310,25.6,1011.8
2023-03-05T00:00,3.1,71,0.00,0.00,0.00,3,80,18.6,316,29.5,1012.7
2023-03-05T01:00,2.4,71,0.00,0.00,0.00,1,43,16.8,325,29.9,1013.0
2023-03-05T02:00,1.7,74,0.00,0.00,0.00,3,99,14.2,330,27.0,1013.2
2023-03-05T03:00,0.9,78,0.00,0.00,0.00,2,68,11.7,317,22.7,1013.9
2023-03-05T04:00,0.2,82,0.00,0.00,0.00,2,63,9.2,321,19.1,1014.0
2023-03-05T05:00,-0.1,84,0.00,0.00,0.00,2,76,8.9,310,15.8,1014.7
2023-03-05T06:00,-0.4,86,0.00,0.00,0.00,3,99,7.3,303,14.8,1015.0
2023-03-05T07:00,0.0,86,0.00,0.00,0.00,1,32,7.0,291,12.2,1015.1
2023-03-05T08:00,1.5,81,0.00,0.00,0.00,0,0,9.7,270,17.3,1015.9
2023-03-05T09:00,3.6,75,0.00,0.00,0.00,2,58,9.7,270,17.3,1016.0
2023-03-05T10:00,5.5,65,0.00,0.00,0.00,0,2,12.3,273,22.7,1016.3
2023-03-05T11:00,7.4,60,0.00,0.00,0.00,0,5,13.0,273,27.0,1016.0
2023-03-05T12:00,9.2,55,0.00,0.00,0.00,0,1,14.2,277,27.7,1015.5
2023-03-05T13:00,11.2,47,0.00,0.00,0.00,3,100,20.6,297,35.3,1014.7
2023-03-05T14:00,11.5,44,0.00,0.00,0.00,2,68,22.7,295,39.2,1014.2
2023-03-05T15:00,12.2,41,0.00,0.00,0.00,1,30,27.1,310,45.4,1014.1
2023-03-05T16:00,11.9,43,0.00,0.00,0.00,1,39,27.4,308,47.5,1014.5
2023-03-05T17:00,11.4,45,0.00,0.00,0.00,1,27,23.7,312,45.0,1014.7
2023-03-05T18:00,10.2,49,0.00,0.00,0.00,0,7,17.1,325,38.5,1015.5
2023-03-05T19:00,7.4,58,0.00,0.00,0.00,0,0,10.5,333,27.0,1016.2
2023-03-05T20:00,5.8,60,0.00,0.00,0.00,0,0,11.0,308,17.6,1017.6
2023-03-05T21:00,5.5,62,0.00,0.00,0.00,0,12,12.5,309,19.4,1018.0
2023-03-05T22:00,4.9,65,0.00,0.00,0.00,0,0,14.2,306,21.6,1018.3
2023-03-05T23:00,4.6,67,0.00,0.00,0.00,0,0,17.7,308,27.7,1018.5
2023-03-06T00:00,4.2,69,0.00,0.00,0.00,0,1,19.7,305,31.3,1018.7
2023-03-06T01:00,3.7,72,0.00,0.00,0.00,0,7,20.5,304,33.1,1018.8
2023-03-06T02:00,3.0,75,0.00,0.00,0.00,0,5,18.4,305,32.8,1018.8
2023-03-06T03:00,2.6,77,0.00,0.00,0.00,0,1,16.7,307,30.6,1018.8
2023-03-06T04:00,2.2,77,0.00,0.00,0.00,0,0,15.8,313,27.0,1018.4
2023-03-06T05:00,1.9,78,0.00,0.00,0.00,0,1,14.8,319,25.9,1017.8
2023-03-06T06:00,1.7,79,0.00,0.00,0.00,0,0,15.9,322,27.0,1017.9
2023-03-06T07:00,1.4,80,0.00,0.00,0.00,0,17,14.1,320,25.9,1017.9
2023-03-06T08:00,2.2,75,0.00,0.00,0.00,1,23,10.4,268,22.7,1018.4
2023-03-06T09:00,4.3,70,0.00,0.00,0.00,0,0,10.6,260,20.2,1018.3
2023-03-06T10:00,6.4,64,0.00,0.00,0.00,0,10,12.2,289,23.4,1017.6
2023-03-06T11:00,8.1,54,0.00,0.00,0.00,3,100,16.1,309,29.9,1017.0
2023-03-06T12:00,9.4,47,0.00,0.00,0.00,3,100,18.9,309,33.8,1016.4
2023-03-06T13:00,10.2,40,0.00,0.00,0.00,3,100,20.3,307,36.7,1015.6
2023-03-06T14:00,10.2,36,0.00,0.00,0.00,3,87,22.6,307,39.2,1014.4
2023-03-06T15:00,9.9,36,0.00,0.00,0.00,1,39,23.1,307,40.3,1013.8
2023-03-06T16:00,10.1,34,0.00,0.00,0.00,1,43,21.3,309,41.0,1013.2
2023-03-06T17:00,10.0,36,0.00,0.00,0.00,0,4,19.2,304,37.1,1012.2
2023-03-06T18:00,9.3,38,0.00,0.00,0.00,1,22,13.2,305,32.0,1011.7
2023-03-06T19:00,6.7,44,0.00,0.00,0.00,3,100,9.8,306,20.5,1011.1
2023-03-06T20:00,4.7,61,0.00,0.00,0.00,3,100,7.5,305,17.3,1009.7
2023-03-06T21:00,6.2,54,0.00,0.00,0.00,3,100,12.7,295,19.1,1010.0
2023-03-06T22:00,6.4,47,0.00,0.00,0.00,3,100,12.8,308,20.9,1009.8
2023-03-06T23:00,5.9,44,0.00,0.00,0.00,3,100,8.4,317,19.8,1008.5
2023-03-07T00:00,5.6,46,0.00,0.00,0.00,3,100,10.0,296,15.1,1008.2
2023-03-07T01:00,5.2,45,0.10,0.10,0.00,51,100,13.0,304,20.2,1007.7
2023-03-07T02:00,3.8,53,0.30,0.10,0.14,71,100,15.9,327,26.3,1007.3
2023-03-07T03:00,2.6,63,0.80,0.00,0.56,73,100,14.2,333,24.5,1007.3
2023-03-07T04:00,1.5,72,1.10,0.00,0.77,73,100,9.9,327,23.0,1006.0
2023-03-07T05:00,1.5,72,0.20,0.00,0.14,71,100,9.5,299,16.9,1005.5
2023-03-07T06:00,1.8,70,0.00,0.00,0.00,3,100,9.4,302,16.6,1005.2
2023-03-07T07:00,1.9,63,0.10,0.00,0.07,71,100,14.8,331,23.4,1005.6
2023-03-07T08:00,1.7,67,0.10,0.00,0.07,71,100,12.6,297,26.6,1005.4
2023-03-07T09:00,2.4,64,0.00,0.00,0.00,0,5,10.9,279,20.5,1005.2
2023-03-07T10:00,4.6,46,0.00,0.00,0.00,1,34,18.7,310,31.0,1004.8
2023-03-07T11:00,5.3,39,0.00,0.00,0.00,1,28,26.7,313,46.1,1004.8
2023-03-07T12:00,6.2,37,0.00,0.00,0.00,1,33,30.0,314,51.5,1004.7
2023-03-07T13:00,6.3,39,0.00,0.00,0.00,0,17,32.8,315,56.5,1004.8
2023-03-07T14:00,6.9,41,0.00,0.00,0.00,0,2,32.2,310,56.5,1004.6
2023-03-07T15:00,7.4,39,0.00,0.00,0.00,0,0,34.9,315,59.4,1004.5
2023-03-07T16:00,6.7,41,0.00,0.00,0.00,0,10,36.3,321,60.8,1005.3
2023-03-07T17:00,5.4,44,0.00,0.00,0.00,1,35,36.0,326,60.8,1006.5
2023-03-07T18:00,3.5,48,0.00,0.00,0.00,2,54,33.5,327,62.6,1008.1
2023-03-07T19:00,1.8,52,0.00,0.00,0.00,2,60,29.7,329,55.1,1009.6
2023-03-07T20:00,2.0,50,0.00,0.00,0.00,3,96,26.6,322,48.6,1011.4
2023-03-07T21:00,1.9,51,0.00,0.00,0.00,2,58,22.2,324,42.8,1012.0
2023-03-07T22:00,1.8,52,0.00,0.00,0.00,1,24,23.8,331,39.2,1012.5
2023-03-07T23:00,1.1,54,0.00,0.00,0.00,1,44,19.4,325,38.5,1012.6
2023-03-08T00:00,0.6,58,0.00,0.00,0.00,1,28,19.8,327,32.8,1012.8
2023-03-08T01:00,0.1,60,0.00,0.00,0.00,1,31,22.3,337,36.0,1013.4
2023-03-08T02:00,-0.7,60,0.00,0.00,0.00,1,34,21.9,343,37.1,1014.1
2023-03-08T03:00,-1.5,60,0.00,0.00,0.00,0,16,20.3,337,36.4,1014.4
2023-03-08T04:00,-2.0,61,0.00,0.00,0.00,0,2,18.5,333,33.8,1014.7
2023-03-08T05:00,-2.1,62,0.00,0.00,0.00,0,17,19.4,338,31.3,1015.1
2023-03-08T06:00,-2.1,60,0.00,0.00,0.00,0,13,23.3,338,40.0,1015.4
2023-03-08T07:00,-2.0,61,0.00,0.00,0.00,0,16,25.7,338,43.9,1015.7
2023-03-08T08:00,-0.4,56,0.00,0.00,0.00,1,20,24.8,324,47.5,1016.0
2023-03-08T09:00,0.6,54,0.00,0.00,0.00,0,0,29.1,324,47.9,1016.3
2023-03-08T10:00,2.0,53,0.00,0.00,0.00,0,12,29.3,323,50.0,1016.7
2023-03-08T11:00,3.7,50,0.00,0.00,0.00,0,2,27.1,331,49.7,1017.1
2023-03-08T12:00,5.2,47,0.00,0.00,0.00,0,16,27.9,333,49.0,1016.9
2023-03-08T13:00,6.5,45,0.00,0.00,0.00,0,5,28.4,338,50.0,1016.6
2023-03-08T14:00,7.5,44,0.00,0.00,0.00,1,31,28.6,343,49.7,1016.3
2023-03-08T15:00,9.2,42,0.00,0.00,0.00,2,73,34.6,1,58.7,1015.4
2023-03-08T16:00,9.4,42,0.00,0.00,0.00,3,96,28.5,2,58.7,1015.2
2023-03-08T17:00,8.6,45,0.00,0.00,0.00,1,22,20.8,342,49.0,1015.6
2023-03-08T18:00,7.7,50,0.00,0.00,0.00,1,29,20.9,359,35.3,1016.1
2023-03-08T19:00,5.8,53,0.00,0.00,0.00,0,17,17.3,339,33.5,1016.9
2023-03-08T20:00,4.2,57,0.00,0.00,0.00,1,28,16.5,324,30.6,1017.8
2023-03-08T21:00,3.5,58,0.00,0.00,0.00,1,27,15.7,328,26.3,1017.9
2023-03-08T22:00,2.8,60,0.00,0.00,0.00,1,22,16.1,333,25.9,1018.3
2023-03-08T23:00,2.5,62,0.00,0.00,0.00,1,35,18.4,334,29.5,1018.5
2023-03-09T00:00,1.9,63,0.00,0.00,0.00,0,11,19.5,335,32.4,1018.6
2023-03-09T01:00,1.4,64,0.00,0.00,0.00,2,72,21.7,336,35.3,1018.9
2023-03-09T02:00,0.5,66,0.00,0.00,0.00,1,38,22.3,337,36.7,1018.8
2023-03-09T03:00,0.2,66,0.00,0.00,0.00,3,96,21.6,336,36.4,1018.5
2023-03-09T04:00,0.1,66,0.00,0.00,0.00,1,33,21.6,336,35.6,1018.4
2023-03-09T05:00,-0.2,69,0.00,0.00,0.00,1,32,20.1,333,35.6,1018.5
2023-03-09T06:00,-0.4,70,0.00,0.00,0.00,0,3,17.3,337,32.8,1018.1
2023-03-09T07:00,-0.5,72,0.00,0.00,0.00,0,0,14.2,339,28.1,1018.0
2023-03-09T08:00,0.4,68,0.00,0.00,0.00,0,0,14.8,317,23.4,1018.4
2023-03-09T09:00,2.2,64,0.00,0.00,0.00,0,0,12.7,313,23.0,1018.4
2023-03-09T10:00,4.4,60,0.00,0.00,0.00,0,0,11.5,328,24.1,1017.9
2023-03-09T11:00,6.6,56,0.00,0.00,0.00,0,0,14.7,343,27.7,1017.7
2023-03-09T12:00,8.4,50,0.00,0.00,0.00,2,69,21.3,356,38.9,1017.3
2023-03-09T13:00,10.0,46,0.00,0.00,0.00,3,98,19.9,354,38.9,1016.6
2023-03-09T14:00,10.4,44,0.00,0.00,0.00,2,55,21.3,344,38.2,1016.1
2023-03-09T15:00,10.3,45,0.00,0.00,0.00,3,100,19.8,350,38.5,1016.1
2023-03-09T16:00,10.4,44,0.00,0.00,0.00,3,98,21.1,352,36.0,1016.0
2023-03-09T17:00,10.3,44,0.00,0.00,0.00,3,81,19.7,352,36.4,1015.8
2023-03-09T18:00,9.1,51,0.00,0.00,0.00,1,39,16.3,5,33.8,1016.3
2023-03-09T19:00,6.8,58,0.00,0.00,0.00,2,51,14.5,30,25.6,1017.0
2023-03-09T20:00,3.8,71,0.00,0.00,0.00,0,15,7.6,355,31.7,1017.4
2023-03-09T21:00,3.3,74,0.00,0.00,0.00,0,0,8.8,341,14.0,1018.1
2023-03-09T22:00,2.5,74,0.00,0.00,0.00,0,0,12.0,321,18.7,1018.4
2023-03-09T23:00,1.8,75,0.00,0.00,0.00,0,0,13.0,336,20.9,1018.4
2023-03-10T00:00,1.3,75,0.00,0.00,0.00,0,0,13.8,351,22.0,1018.2
2023-03-10T01:00,1.2,72,0.00,0.00,0.00,0,0,16.8,9,27.4,1017.9
2023-03-10T02:00,0.6,74,0.00,0.00,0.00,1,24,15.0,10,27.4,1017.7
2023-03-10T03:00,-0.2,78,0.00,0.00,0.00,3,86,11.5,360,24.1,1017.7
2023-03-10T04:00,-0.8,82,0.00,0.00,0.00,3,100,10.5,352,19.1,1017.0
2023-03-10T05:00,-1.1,84,0.00,0.00,0.00,3,100,11.5,2,19.4,1016.8
2023-03-10T06:00,-1.2,87,0.00,0.00,0.00,3,100,11.8,12,19.4,1016.2
2023-03-10T07:00,-1.2,87,0.00,0.00,0.00,3,100,11.1,13,19.4,1015.9
2023-03-10T08:00,-0.2,83,0.00,0.00,0.00,3,100,11.3,9,18.4,1015.2
2023-03-10T09:00,1.1,76,0.00,0.00,0.00,3,100,9.4,18,18.7,1015.0
2023-03-10T10:00,3.1,68,0.00,0.00,0.00,3,100,7.1,24,19.1,1014.8
2023-03-10T11:00,4.6,66,0.00,0.00,0.00,3,100,5.9,47,17.3,1013.9
2023-03-10T12:00,5.9,67,0.00,0.00,0.00,3,100,4.4,99,16.9,1013.2
2023-03-10T13:00,7.4,60,0.00,0.00,0.00,3,100,9.8,156,21.2,1011.7
2023-03-10T14:00,7.4,61,0.00,0.00,0.00,3,100,13.1,171,26.6,1010.1
2023-03-10T15:00,7.4,62,0.00,0.00,0.00,3,100,9.7,149,26.3,1009.0
2023-03-10T16:00,6.4,70,0.00,0.00,0.00,3,100,12.3,130,22.0,1007.7
2023-03-10T17:00,6.2,70,0.00,0.00,0.00,3,100,13.3,131,23.8,1006.8
2023-03-10T18:00,5.6,74,0.10,0.10,0.00,51,100,13.5,119,23.0,1005.4
2023-03-10T19:00,5.2,78,0.20,0.20,0.00,51,100,12.1,120,22.0,1005.0
2023-03-10T20:00,4.8,88,0.40,0.40,0.00,51,100,11.0,109,19.1,1004.3
2023-03-10T21:00,4.9,93,1.30,1.30,0.00,61,100,11.1,119,21.2,1003.6
2023-03-10T22:00,5.1,92,2.50,2.50,0.00,63,100,9.5,127,18.0,1003.3
2023-03-10T23:00,5.1,93,2.80,2.80,0.00,63,100,9.7,112,17.6,1002.4
